,klimaRetires_id,klimaRetires_timestamp,klimaRetires_amount,klimaRetires_beneficiary,klimaRetires_beneficiaryAddress,klimaRetires_certificateTokenID,klimaRetires_feeAmount,klimaRetires_index,klimaRetires_pool,klimaRetires_retirementMessage,klimaRetires_token,klimaRetires_retiringAddress,klimaRetires_specific
418,16507235580xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650723558,1.6585652321119726,brad.klima,0xc7d7ef9cffc4497690b0ced447f6983efc674c91,,0.016585652321119727,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
419,16507241860xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650724186,1.6585634461058476,whitney.klima,0xc7d7ef9cffc4497690b0ced447f6983efc674c91,,0.016585634461058475,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
420,16507259100xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650725910,1.6585616601026087,bankless.klima,0xc7d7ef9cffc4497690b0ced447f6983efc674c91,,0.016585616601026087,2,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
421,16507270620xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650727062,1.6584296674031367,a16z.klima,0xc7d7ef9cffc4497690b0ced447f6983efc674c91,,0.016584296674031367,3,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
422,16507597200xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650759720,1.6691385649460373,marinkatusa.klima,0xc7d7ef9cffc4497690b0ced447f6983efc674c91,,0.016691385649460374,4,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
423,16507950760xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650795076,1.6730394657997536,bithomie.klima,0x12b2398405f49dec00d7ceef9c0925e6fc96c51f,,0.016730394657997538,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
424,16507974090xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650797409,1.6730376451073725,magicromma.klima,0x5946f4caba9c2cb34dc1dcf9578f2a8fe626a668,,0.016730376451073725,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,All we need is a little magic! - via www.kns.earth,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
425,16508021620xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650802162,1.6730358243536074,marcus.klima,0x088e6beb2bb157940c44440578cf07072eba1cd8,,0.016730358243536074,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,What we do now echoes in eternity - via www.kns.earth,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
426,16508034560xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650803456,1.466486865001113,spacex.klima,0x082acffb521180d9244246c9f16438f8215b7917,,0.01466486865001113,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
427,16508452260xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650845226,1.6718119479741982,digitalcharityart.klima,0xe4676b9f786535597f1a3890f9362e7499f5dee0,,0.016718119479741982,2,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Couldn't go without a Klima domain! Love DCA - via www.kns.earth,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
428,16508453960xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650845396,1.6718101291615712,gr33nd3fi.klima,0x723144e78363a3ae99c8d8ac04fcf1b8a219c2a8,,0.016718101291615713,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
429,16508814350xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650881435,1.6882913623002826,ilcajiza.klima,0x73ba725a1d0a8305298f1c6554abb66472b70c2d,,0.016882913623002826,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Energy Transition Now! To a Sustainable Future and Beyond! Ilidio Cagiza - via www.kns.earth,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
430,16508861070xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650886107,1.4896574174725314,my.klima,0x29a1ef8d14c662978453f6fce81ed5086287fdc3,,0.014896574174725315,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
431,16508917010xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650891701,1.4887559303597022,cool.klima,0x6b99f7db0e5865a268270ad1ee9001b4e3d5f286,,0.014887559303597022,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
432,16509012310xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650901231,1.7243410166835684,cryptolife.klima,0xb77fc6f00fb32ed00bd17355e1f9a5aa9efe2bf9,,0.017243410166835685,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,One seed at a time... - via www.kns.earth,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
433,16509037090xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1650903709,0.99,Rafaella Orelli,0xd295be66f44949fc98486eb21dd6631c4605e5e8,,0.0099,0,0x2b3ecb0991af0498ece9135bcd04013d7993110c,Flight London-New York,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
434,16509137500xaa7dbd1598251f856c12f63557a4c4397c253cea,1650913750,0.1,Julenne Esquinca Tapia,0x0251c892c2b922ac1e0978ab3445e16d8eaa148c,,0.001,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,Offseting 100kg of carbon emissions for Julenne Esquinca Tapia for it's birthday.,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
435,16509376810xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650937681,1.7042534080468492,ens.klima,0x4c963931f71e6b471a1e4876ead08871ba8059e2,,0.01704253408046849,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
436,16509443360xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650944336,1.704235514099025,quoc.klima,0x0d117fc5a742e1caaaea3add9faf6ec4353c65b5,,0.01704235514099025,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,klimate change > climate change. wagmi - via www.kns.earth,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
437,16509506500xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650950650,139.78734164173156,KlimaDAO Community,0x6f9f81eb4f54512be8c91833783ee0074328e062,,1.3978734164173157,2,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Every day is earth day. Love, the KlimaDAO community <3",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
438,16509518960xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650951896,1.7042313773021702,lightcolors.klima,0xd53adf794e2915b4f414be1ab2282ca8da56dcfd,,0.017042313773021702,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"gm we save the trees, we protek earth, we protek laifu, we give future generations a better future. - via www.kns.earth",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
439,16509660670xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650966067,0.1,,0x552008c0f6870c2f77e5cc1d2eb9bdff03e30ea0,,0.001,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
440,16509674350xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650967435,10.0,evermée,0xf1947a86831900e93142dfe27d89672598f8a2df,,0.1,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,A loveletter to all the climate heroes who joined evermée's We Care club ❤️,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
441,16509723950xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650972395,1.704437556455736,turn.klima,0x0dd9942f858b0ed1c35097da1a45f42acc009604,,0.01704437556455736,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
442,16509910550xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650991055,1.7023293721857504,ecowealth.klima,0xd48339d2d8da11a8f16ef696f0a42f495177fbf9,,0.017023293721857503,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,EcoWealth is a Golden Botanic and Hydrologic Archetype. - via www.kns.earth,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
443,16509948550xb139c4cc9d20a3618e9a2268d73eff18c496b991,1650994855,1.98,KlimaDAO Community,0x6f9f81eb4f54512be8c91833783ee0074328e062,,0.0198,3,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Klima change > Climate change. WAGMI,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
444,16510132100xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651013210,1.705528524436782,whisperingpancake.klima,0xc1a3bcfc6f8ee2750783f91e27b7dd15215c3fed,,0.017055285244367818,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,I hope my daughter inherits a better world than she was born into. - via www.kns.earth,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
445,16510391310xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651039131,1.7498395603775008,green.klima,0x3c76bb3c216f4f8bb055ec27391f72ef929d0a4b,,0.017498395603775006,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
446,16510393070xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651039307,1.7498376128450204,planet.klima,0x3c76bb3c216f4f8bb055ec27391f72ef929d0a4b,,0.017498376128450205,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
447,16510560290xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651056029,1.52898129129767,sos.klima,0x29a1ef8d14c662978453f6fce81ed5086287fdc3,,0.0152898129129767,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
448,16510607050xd6ed6fae5b6535cae8d92f40f5ff653db807a4ea,1651060705,1.0,stephancill.eth,0x8d25687829d6b85d9e0020b8c89e3ca24de20a89,,0.01,3,0x2b3ecb0991af0498ece9135bcd04013d7993110c,,UBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
449,16510616130xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651061613,26.0,Veggieverse,0x8d6968766f3f5ff7fa58e27908c102116aedb7f2,,0.26,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Veggieverse <3 earth, this is only the begining",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
450,16510760300xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651076030,1.7564075730702255,dylan.klima,0x143adc77db4ac82b793e878b5af1b6f3de3cb69f,,0.017564075730702258,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
451,16510887130xaa7dbd1598251f856c12f63557a4c4397c253cea,1651088713,2.0,Cryptojak3,0x7f01611a10dfd14b425dd61a2ed1fcc8420d9443,,0.02,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,"Love is the Answer, Love our Home, and Love each other. To a better World and as always Thank You God, 4 everything you have given us, especially this Flat Earth, we call Home. Sending Love and Positive energy to all my brothers and sisters. #369 #Decentralized           
 -JJZD",MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
452,16510985210xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651098521,1.5392370912148379,xrp.klima,0x7f01611a10dfd14b425dd61a2ed1fcc8420d9443,,0.015392370912148378,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,#Tesla #369 <3 - via www.kns.earth,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
453,16510997950xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651099795,0.005,test,0x20a580444dd4a90cc8990da7b480c5e3d605a26f,,5e-05,7,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
454,16511009930xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651100993,0.01,Beneficiary Name,0x20a580444dd4a90cc8990da7b480c5e3d605a26f,,0.0001,8,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Retirement Message,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
455,16511024950xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651102495,1.756072647492461,badbitchesdao.klima,0x017df5929ac05dd15e3f2703435c30ebb7a6db7c,,0.01756072647492461,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Even Bad Bitches want to offset their carbon footprint 🐝🐝 - via www.kns.earth,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
456,16511496870xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651149687,16.0,JdH,0xcc9d6c83d68eb2c6fe96e3db09faaab6a18e3d45,,0.16,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Just doing my bit to offset 1 Australian worth of CO2 emissions this year.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
457,16511633450xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651163345,1.8106182274085154,cryptoknight.klima,0xe885493067dab419bd0c964a864a12b35ab8fba5,,0.018106182274085156,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
458,16511639390xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651163939,0.001,For the devs,0x20a580444dd4a90cc8990da7b480c5e3d605a26f,,1e-05,9,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test message,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
459,16511641030xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651164103,0.0001,Test devs,0x20a580444dd4a90cc8990da7b480c5e3d605a26f,,1e-06,10,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Test devs message,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
460,16512085630xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651208563,1.7603785293096033,atmosfearful.klima,0xe898f23212499aa45184aac1ca430ebf3a45fdd4,,0.017603785293096034,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
461,16512094050xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651209405,1.7603765642306965,climber.klima,0xfb522cd7b1fb36b2fb6aa303fa787b34efc756dd,,0.017603765642306965,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
462,16512935530xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651293553,1.8272079374982515,tom.klima,0x55e758e5d1c6922233c3f57bd99a23e636133cbb,,0.018272079374982514,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
463,16512936070xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651293607,1.8272058595653002,buswell.klima,0x55e758e5d1c6922233c3f57bd99a23e636133cbb,,0.018272058595653003,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
464,16513668450xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651366845,1.9502000477345853,cujo.klima,0x375c1dc69f05ff526498c8aca48805eec52861d5,,0.019502000477345856,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
465,16514377570xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651437757,0.1,,0x67acb2e127fdf171732b6b2648cb5c91c7db1843,,0.001,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
466,16514476270xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651447627,700.0,Beach Party,0x79fcf12f54a3253dc31a479d874a34dd8f79f643,,7.0,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"As surfers and outdoor recreationists who care deeply about mother nature, we're proud to make a commitment to offset the footprint that will be created by our web3 project. We'd like to thank KlimaDAO for the opportunity to collaborate on these efforts.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
467,16514479410xb139c4cc9d20a3618e9a2268d73eff18c496b991,1651447941,1.963399095830302,beachparty.klima,0x79fcf12f54a3253dc31a479d874a34dd8f79f643,,0.01963399095830302,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Climate Action can become the ONLY option and it starts with YOU. KNS Domains helps you go green, stay green and socially represent green. Visit www.kns.earth for more info.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
